iter	RMSE
130	0.1723460224
131	0.1721959314
132	0.1721658685
133	0.1720388979
134	0.1720046287
135	0.1719898699
136	0.1718456998
137	0.1718271115
138	0.1717685751
139	0.1717069694
140	0.1716642101
141	0.1716217528
142	0.1716094333
143	0.1715621816
144	0.1715364138
145	0.1714956192
146	0.1714672762
147	0.1714392081
148	0.1713382871
149	0.1712289213
150	0.1710342336
151	0.1709549126
152	0.1709290755
153	0.1709054344
154	0.1708611167
155	0.1707466972
156	0.1707151512
157	0.170681156
158	0.1706283233
159	0.1704391265
160	0.1704042401
161	0.170393648
162	0.1703683383
163	0.1703518215
164	0.1702607783
165	0.170219267
166	0.1701342932
167	0.1701074207
168	0.1700598569
169	0.170035412
170	0.1700283551
171	0.1699969697
172	0.169975494
173	0.1698515349
174	0.1698092573
175	0.1697951124
176	0.1697799784
177	0.1697424213
178	0.1696527566
179	0.1696158811
180	0.1695929059
181	0.1695771125
182	0.1695109906
183	0.1694603304
184	0.1694411183
185	0.1694151856
186	0.1693946936
187	0.1693466042
188	0.1693250535
189	0.1691630635
190	0.1691244192
191	0.1691139349
192	0.1690937248
193	0.1690808403
194	0.1690403686
195	0.1690053549
196	0.1689980421
197	0.1689612311
198	0.168862732
199	0.1688331017
200	0.1687684159
201	0.1687594169
202	0.1687564122
203	0.1686625147
204	0.1686143322
205	0.1685429235
206	0.1684979737
207	0.1684803647
208	0.1684404656
209	0.1684095765
210	0.1683532468
211	0.1683157397
212	0.1681409626
213	0.1681206103
214	0.1679761908
215	0.1678365563
216	0.1677795778
217	0.1677549422
218	0.1677145336
219	0.1676522571
220	0.167568219
221	0.1675457228
222	0.1675255563
223	0.1674728663
224	0.1674122561
225	0.1673583213
226	0.1673310715
227	0.1672848207
228	0.1672134568
229	0.1671425885
230	0.1671177626
231	0.1671153418
232	0.1671030018
233	0.1670239122
234	0.1669627636
235	0.1669130708
236	0.1668260659
237	0.1666974158
238	0.1666712334
239	0.166630357
240	0.1666133963
241	0.1665363466
242	0.1665212922
243	0.1663939004
244	0.1663164312
245	0.1661521635
246	0.1660418693
247	0.1659732389
248	0.1658700983
249	0.165767979
250	0.1657531464
251	0.1657018517
252	0.1656370102
253	0.1655815133
254	0.1654921594
255	0.1654680456
256	0.1653777702
257	0.1653480609
258	0.1652890327
259	0.1652030114
260	0.165086764
261	0.1649456248
262	0.1648997168
263	0.1648320311
264	0.1648104922
265	0.1646752195
266	0.1646581242
267	0.1645963533
268	0.1644855349
269	0.1644600111
270	0.1643450136
271	0.1642232945
272	0.1641364758
273	0.1641066566
274	0.1639932911
275	0.1638890303
276	0.1638515555
277	0.163802799
278	0.1637176792
279	0.1635764833
280	0.1634903927
281	0.1633568295
282	0.1632913556
283	0.1632445032
284	0.1631712267
285	0.1630881568
286	0.1630371425
287	0.1629834792
288	0.1628797577
289	0.1627885261
290	0.1627353525
291	0.1626738229
292	0.1625945993
293	0.1625492375
294	0.162467567
295	0.162433607
296	0.162383775
297	0.1623406644
298	0.1622927422
299	0.1622280007
300	0.1621492667
301	0.1620757467
302	0.1620285902
303	0.1619075727
304	0.1618264433
305	0.1617753343
306	0.1617325048
307	0.1616754451
308	0.1616162251
309	0.16154655
310	0.1614828018
311	0.1614378964
312	0.1613619635
313	0.1613144739
314	0.1612707745
315	0.1612360373
316	0.1611994244
317	0.1611184704
318	0.1610635299
319	0.1609861069
320	0.1609287576
321	0.1609053245
322	0.1608456274
323	0.1607745831
324	0.1607221581
325	0.1606643511
326	0.1606201888
327	0.1606041969
328	0.1605132307
329	0.1604781919
330	0.1604403125
331	0.1603844007
332	0.1603386761
333	0.1603003262
334	0.1602731647
335	0.1602248725
336	0.1601781019
337	0.1601492061
338	0.1600948224
339	0.1600361041
340	0.1599853232
341	0.1599519533
342	0.1599143987
343	0.1598606478
344	0.1598339958
345	0.1597963567
346	0.1597494077
347	0.1597175285
348	0.1596973727
349	0.1596603898
350	0.1596335072
351	0.159593015
352	0.1595456364
353	0.1595160965
354	0.1594885472
355	0.1594480236
356	0.1594055019
357	0.1593882034
358	0.1593610398
359	0.1592911695
360	0.1592579218
361	0.1592266044
362	0.1592050415
363	0.1591700722
364	0.1591318841
365	0.1591012634
366	0.1590694713
367	0.1590198567
368	0.1589956926
369	0.1589742994
370	0.1589350541
371	0.1589027385
372	0.1588726716
373	0.1588456415
374	0.1587951355
375	0.1587597471
376	0.158743378
377	0.1586981178
378	0.158670155
379	0.1586454583
380	0.1586217319
381	0.1585981426
382	0.1585618186
383	0.1585479025
384	0.1585148158
385	0.1584865596
386	0.1584627928
387	0.1584412448
388	0.1584159711
389	0.1583883015
390	0.1583232632
391	0.158290333
392	0.1582634638
393	0.1582374021
394	0.1581735474
395	0.1581497099
396	0.1581287541
397	0.1580878671
398	0.1580577945
399	0.1580256606
400	0.157985613
401	0.1579785363
402	0.1579341578
403	0.1579194674
404	0.1578958468
405	0.1578618332
406	0.1578288536
407	0.1578040741
408	0.1577455556
409	0.1577090289
410	0.1576746098
411	0.1576426745
412	0.1575933188
413	0.1575398771
414	0.1575098877
415	0.1574841867
416	0.1574592932
417	0.1574210457
418	0.1573957652
419	0.1573702383
420	0.157336402
421	0.1573065477
422	0.1572755537
423	0.1572403591
424	0.1572149385
425	0.1572024529
426	0.1571740993
427	0.1571477884
428	0.1571274588
429	0.1570913998
430	0.157053035
431	0.1570293434
432	0.1570126122
433	0.1569708433
434	0.1569352081
435	0.1569034976
436	0.156871678
437	0.1568334222
438	0.1568026449
439	0.1567712394
440	0.1567436301
441	0.1567139092
442	0.1567034694
443	0.1566683572
444	0.1566239425
445	0.1566081935
446	0.1565923893
447	0.1565745656
448	0.1565487537
449	0.1565258746
450	0.1564777701
451	0.1564655189
452	0.1564427061
453	0.1564243928
454	0.1564038468
455	0.1563693044
456	0.1563339986
457	0.1563087285
458	0.1562846031
459	0.1562585374
460	0.1562393249
461	0.1562181749
462	0.1561984213
463	0.1561709841
464	0.1561622051
465	0.1561170834
466	0.1560899502
467	0.1560672297
468	0.1560456624
469	0.1560032832
470	0.1559632439
471	0.1559299978
472	0.1559031509
473	0.1558820776
474	0.1558514396
475	0.1558242323
476	0.155790111
477	0.1557581634
478	0.1557346336
479	0.1556984571
480	0.1556796573
481	0.1556538134
482	0.155630109
483	0.1555982715
484	0.1555922042
485	0.155560975
486	0.1555353247
487	0.1554945617
488	0.1554633578
489	0.1554365092
490	0.1554138957
491	0.1553870229
492	0.1553686311
493	0.1553416778
494	0.1553343597
495	0.1553045211
496	0.1552856836
497	0.1552685747
498	0.1552467823
499	0.1552297936
500	0.1551926625
501	0.1551470166
502	0.1551312441
503	0.1551135073
504	0.1550918734
505	0.1550695136
506	0.1550333947
507	0.155003899
508	0.1549797332
509	0.1549600028
510	0.1549321061
511	0.1549177544
512	0.1548914598
513	0.1548715146
514	0.1548458154
515	0.1548175618
516	0.1547853123
517	0.1547550364
518	0.1547362125
519	0.1547236925
520	0.1546919337
521	0.1546729155
522	0.1546620883
523	0.1546449777
524	0.1546126892
525	0.154594847
526	0.154568602
527	0.1545477478
528	0.1545307344
529	0.1545094343
530	0.154476689
531	0.1544417485
532	0.1544184151
533	0.1543989157
534	0.1543925607
535	0.1543704028
536	0.1543365969
537	0.1543194196
538	0.1543002705
539	0.154284577
540	0.1542597321
541	0.1542456073
542	0.1542257176
543	0.1541995268
544	0.1541752655
545	0.1541639968
546	0.154156295
547	0.154132325
548	0.1541120522
549	0.1540756608
550	0.1540612472
551	0.1540295977
552	0.1540053686
553	0.1539869076
554	0.1539712534
555	0.1539521678
556	0.1539148206
557	0.1538950942
558	0.1538745033
559	0.1538640802
560	0.1538296685
561	0.1538054627
562	0.1537880906
563	0.1537775288
564	0.1537542635
565	0.1537340822
566	0.1537146456
567	0.1536858509
568	0.1536706411
569	0.1536513528
570	0.1536274768
571	0.1536083675
572	0.1535892137
573	0.1535631324
574	0.1535462387
575	0.1535186445
576	0.1534947612
577	0.1534759642
578	0.1534539805
579	0.1534376009
580	0.1534121631
581	0.1533792142
582	0.153359017
583	0.1533518616
584	0.1533423407
585	0.153320737
586	0.1532865707
587	0.1532679552
588	0.1532348044
589	0.1532203491
590	0.1531978398
591	0.1531850437
592	0.1531711952
593	0.1531557267
594	0.1531421415
595	0.1531203319
596	0.1531146238
597	0.1530888323
598	0.1530604841
599	0.1530472811
600	0.1530238687
601	0.1529958847
602	0.152986497
603	0.1529802948
604	0.1529714267
605	0.1529523913
606	0.1529245923
607	0.1528979999
608	0.1528772713
609	0.1528450044
610	0.152827713
611	0.1527988435
612	0.1527751757
613	0.152746817
614	0.1527435424
615	0.1527242258
616	0.1527087611
617	0.1526817189
618	0.1526506732
619	0.1526242022
620	0.1526062361
621	0.1525808651
622	0.1525482359
623	0.1525283834
624	0.152505767
625	0.1524613859
626	0.1524315654
627	0.1524069321
628	0.1523995317
629	0.1523855693
630	0.1523614016
631	0.152357578
632	0.1523309681
633	0.1523090292
634	0.1522785448
635	0.1522583854
636	0.1522397825
637	0.1522194904
638	0.152189227
639	0.1521812615
640	0.1521430294
641	0.1521294556
642	0.1521006241
643	0.1520829218
644	0.1520638108
645	0.1520361784
646	0.1520180109
647	0.1519985477
648	0.1519745719
649	0.1519598832
650	0.1519373551
651	0.1519319247
652	0.1519059318
653	0.1518778363
654	0.1518681307
655	0.1518412133
656	0.1518028906
657	0.1517841929
658	0.1517661461
659	0.1517407218
660	0.1517154985
661	0.1516926138
662	0.1516739411
663	0.1516491155
664	0.151617807
665	0.1515966804
666	0.1515880896
667	0.1515661824
668	0.1515434343
669	0.1515245549
670	0.1515060375
671	0.1514956168
672	0.1514716029
673	0.1514495392
674	0.1514298469
675	0.1514088757
676	0.1513926995
677	0.1513614437
678	0.1513438476
679	0.1513183406
680	0.1513014163
681	0.1512757817
682	0.1512524809
683	0.151223723
684	0.1512091396
685	0.1511783068
686	0.1511487798
687	0.1511306057
688	0.1511146988
689	0.1511077414
690	0.151079522
691	0.1510582345
692	0.1510415042
693	0.1510095337
694	0.1509817175
695	0.1509618932
696	0.1509468581
697	0.1509273832
698	0.150917433
699	0.1508975672
700	0.1508844139
701	0.1508511184
702	0.1508316083
703	0.1508166872
704	0.1507966475
705	0.1507732809
706	0.1507635374
707	0.150757957
708	0.1507402136
709	0.1507252728
710	0.150706373
711	0.1506898437
712	0.1506850786
713	0.150664259
714	0.1506447468
715	0.1506212333
716	0.1505997788
717	0.1505776525
718	0.1505597553
719	0.1505449226
720	0.1505256262
721	0.1505026404
722	0.1504903329
723	0.1504825721
724	0.1504621772
725	0.1504360289
726	0.1504120725
727	0.1503921716
728	0.1503644453
729	0.1503327187
730	0.1503125589
731	0.1502958195
732	0.1502900194
733	0.150267026
734	0.1502536238
735	0.1502273618
736	0.1502075609
737	0.1501974962
738	0.1501860908
739	0.1501661506
740	0.1501405903
741	0.1501175387
742	0.1501070129
743	0.1500841843
744	0.150066437
745	0.1500550037
746	0.1500208621
747	0.1499960223
748	0.14996743
749	0.149946322
750	0.1499270934
751	0.1499017613
752	0.14986633
753	0.1498593096
754	0.1498507825
755	0.1498413033
756	0.1498266137
757	0.1498198825
758	0.1497897288
759	0.14977527
760	0.1497615008
761	0.1497370648
762	0.1497225081
763	0.1497139698
764	0.1496906831
765	0.1496703188
766	0.1496386697
767	0.1496062829
768	0.1495991882
769	0.1495782635
770	0.1495570529
771	0.1495307438
772	0.1495156205
773	0.1495008157
774	0.1494794658
775	0.1494664155
776	0.149457273
777	0.1494428
778	0.149437812
779	0.1494173434
780	0.1494013943
781	0.1493885894
782	0.1493695897
783	0.1493558503
784	0.1493343131
785	0.1493193526
786	0.1493000752
787	0.1492793816
788	0.1492641111
789	0.1492423174
790	0.1492147229
791	0.1491945037
792	0.149168584
793	0.1491420136
794	0.1491244939
795	0.1491015781
796	0.1490731712
797	0.1490404967
798	0.1490074218
799	0.1489851968
800	0.1489613154
801	0.1489550131
802	0.1489311161
803	0.1489084853
804	0.1488877595
805	0.1488741424
806	0.1488557034
807	0.1488269312
808	0.1488113305
809	0.1487899993
810	0.1487712624
811	0.1487535534
812	0.1487289598
813	0.1487175914
814	0.1486943616
815	0.1486884092
816	0.1486660034
817	0.1486606098
818	0.1486415388
819	0.1486202956
820	0.1486015145
821	0.1485855556
822	0.1485614521
823	0.1485364634
824	0.1485110868
825	0.1484955334
826	0.148477755
827	0.1484673015
828	0.1484439802
829	0.1484243256
830	0.1484142162
831	0.1483955663
832	0.1483769626
833	0.1483592025
834	0.1483396758
835	0.1483308429
836	0.1483034403
837	0.1482871604
838	0.1482622572
839	0.1482557892
840	0.1482228441
841	0.1482033432
842	0.1481894592
843	0.1481723782
844	0.1481566364
845	0.1481464201
846	0.1481296348
847	0.1481152608
848	0.1480956476
849	0.148070485
850	0.1480530215
851	0.148034643
852	0.14802688
853	0.1480194866
854	0.1480141864
855	0.1479937674
856	0.1479810574
857	0.1479717229
858	0.1479662885
859	0.1479311262
860	0.1479116402
861	0.1478928857
862	0.1478807614
863	0.147865118
864	0.1478448703
865	0.147835642
866	0.147804659
867	0.1477799496
868	0.1477609886
869	0.1477437162
870	0.1477136954
871	0.1476899019
872	0.1476709696
873	0.1476497964
874	0.1476386682
875	0.1476230144
876	0.1476041111
877	0.1475764584
878	0.1475556704
879	0.1475428105
880	0.1475274321
881	0.1475107163
882	0.1474865077
883	0.1474666969
884	0.1474422845
885	0.1474270703
886	0.1474128839
887	0.1473875106
888	0.1473707377
889	0.1473481021
890	0.1473311053
891	0.1473032954
892	0.147289486
893	0.1472771622
894	0.1472616335
895	0.1472426545
896	0.1472318312
897	0.1472157356
898	0.1471989792
899	0.1471931411
900	0.1471720181
901	0.147153871
902	0.1471280276
903	0.1471092396
904	0.1470988862
905	0.1470696986
906	0.147062057
907	0.1470533185
908	0.1470378792
909	0.1470275349
910	0.1470076554
911	0.1469906925
912	0.1469680965
913	0.1469489962
914	0.1469291346
915	0.1469129908
916	0.1468935374
917	0.1468878099
918	0.1468705461
919	0.146846724
920	0.1468237345
921	0.1468041553
922	0.1467937921
923	0.146782599
924	0.1467676888
925	0.1467545404
926	0.1467324052
927	0.146720387
928	0.1467112536
929	0.1467044173
930	0.1466843379
931	0.1466613813
932	0.1466503109
933	0.1466374193
934	0.1466169507
935	0.1466058981
936	0.1465890175
937	0.146577073
938	0.1465532887
939	0.1465397757
940	0.1465195195
941	0.1465012031
942	0.1464796055
943	0.1464630562
944	0.1464483332
945	0.1464329091
946	0.1464136501
947	0.1464020645
948	0.1463911754
949	0.1463819325
950	0.1463618077
951	0.1463464264
952	0.1463269774
953	0.1463092162
